account_id,customer_id,account_type,open_date,status,balance
4814,2764,Investment,2022-09-07,Closed,49462.1
4815,4881,Credit Card,2021-05-22,Active,127436.7
4816,3679,Checking,2023-08-24,Active,14746.26
4817,3933,Credit Card,2021-01-04,Closed,80162.43
4818,1032,Savings,2023-01-28,Active,6646.35
4819,2178,Savings,2025-06-30,Active,46339.13
4820,3182,Savings,2025-07-06,Closed,131281.21
4821,4181,Savings,2023-11-22,Closed,75332.58
4822,1928,Credit Card,2023-05-09,Active,108043.75
4823,4748,Checking,2023-11-06,Active,99423.75
4824,1590,Savings,2025-03-20,Closed,128985.57
4825,1581,Savings,2024-03-02,Active,56862.57
4826,189,Savings,2022-07-17,Active,22449.82
4827,4996,Savings,2025-11-05,Active,13892.2
4828,1433,Investment,2022-06-30,Active,143572.75
4829,2796,Investment,2021-04-13,Closed,81453.51
4830,1389,Savings,2021-05-03,Closed,20591.33
4831,973,Savings,2021-07-13,Active,32721.81
4832,1238,Savings,2025-01-21,Active,16175.73
4833,22,Credit Card,2025-05-19,Active,141064.84
4834,4015,Checking,2023-05-23,Closed,84042.26
4835,499,Investment,2025-01-20,Active,142528.1
4836,313,Checking,2022-09-28,Active,129732.6
4837,2677,Credit Card,2024-10-29,Closed,78361.15
4838,650,Savings,2025-07-05,Active,123106.13
4839,2247,Savings,2022-03-09,Closed,645.34
4840,2931,Credit Card,2023-10-08,Active,28271.87
4841,883,Credit Card,2021-09-03,Active,86360.34
4842,1066,Checking,2024-03-29,Closed,89487.62
4843,883,Investment,2024-05-06,Active,90539.0
4844,545,Investment,2022-04-27,Active,10331.68
4845,3411,Savings,2022-10-12,Active,136360.86
4846,3020,Credit Card,2024-03-21,Active,118033.35
4847,206,Checking,2024-03-13,Active,63371.56
4848,4259,Checking,2021-01-28,Active,51378.99
4849,1776,Investment,2025-02-28,Active,93798.12
4850,2392,Credit Card,2022-03-07,Active,94934.21
4851,1603,Credit Card,2024-09-03,Closed,31532.31
4852,482,Investment,2021-01-07,Active,141915.15
4853,3045,Credit Card,2022-02-07,Active,120712.1
4854,238,Savings,2023-01-05,Active,119260.88
4855,2818,Savings,2023-06-04,Active,101735.27
4856,4593,Checking,2024-01-25,Active,149153.34
4857,4059,Credit Card,2021-03-30,Closed,41803.15
4858,2708,Credit Card,2022-10-23,Active,102631.61
4859,4671,Savings,2025-02-08,Active,107764.99
4860,259,Credit Card,2025-09-24,Closed,113629.5
4861,2370,Checking,2021-07-24,Active,55755.97
4862,4644,Checking,2021-07-21,Active,77207.4
4863,4745,Investment,2021-05-31,Closed,74893.26
4864,218,Credit Card,2024-07-02,Active,11339.53
4865,4157,Credit Card,2025-09-01,Closed,79831.19
4866,351,Savings,2022-06-19,Active,22088.38
4867,115,Savings,2021-03-08,Active,116162.68
4868,4423,Credit Card,2025-08-24,Closed,77331.3
4869,1638,Checking,2024-05-31,Active,71999.57
4870,1756,Investment,2023-07-16,Active,112852.73
4871,1257,Credit Card,2021-04-16,Closed,85247.29
4872,2506,Credit Card,2023-11-30,Active,103939.79
4873,3744,Investment,2022-06-01,Active,120665.3
4874,2100,Credit Card,2021-02-15,Active,138667.96
4875,117,Checking,2022-10-17,Active,83256.08
4876,1989,Investment,2024-12-25,Active,74392.85
4877,275,Checking,2021-01-05,Active,77448.46
4878,2932,Checking,2022-09-16,Active,102461.78
4879,2055,Checking,2023-11-03,Active,131265.66
4880,4774,Credit Card,2022-08-06,Active,48089.8
4881,2040,Investment,2024-12-04,Active,48817.09
4882,2959,Checking,2023-06-03,Active,40705.05
4883,1273,Investment,2024-09-20,Active,9868.06
4884,480,Savings,2024-06-07,Active,18613.03
4885,1194,Credit Card,2024-04-20,Active,74689.76
4886,3534,Checking,2021-08-13,Active,132780.81
4887,2523,Savings,2023-11-21,Active,37949.07
4888,310,Investment,2024-05-11,Active,139247.75
4889,1111,Investment,2024-10-18,Active,20191.35
4890,3179,Investment,2025-08-02,Active,77681.59
4891,495,Checking,2021-01-04,Active,25122.2
4892,1697,Checking,2022-03-26,Active,63255.02
4893,4749,Investment,2025-08-18,Active,147270.2
4894,3197,Investment,2024-08-25,Active,28420.6
4895,4493,Savings,2025-01-28,Closed,75988.7
4896,815,Savings,2022-08-24,Active,42591.86
4897,1392,Checking,2021-12-25,Closed,39943.94
4898,4938,Checking,2024-08-10,Active,147219.87
4899,4198,Checking,2024-10-12,Active,109652.91
4900,3009,Credit Card,2021-01-16,Active,78943.93
4901,563,Savings,2023-06-12,Closed,23284.47
4902,3651,Savings,2023-10-05,Active,4428.74
4903,4112,Savings,2023-10-02,Closed,43359.57
4904,1002,Credit Card,2021-04-14,Active,137495.58
4905,2866,Investment,2025-02-26,Active,56282.34
4906,2754,Credit Card,2021-07-06,Active,107868.35
4907,3016,Investment,2021-12-09,Active,37399.35
4908,2601,Savings,2021-10-15,Active,72845.11
4909,1051,Credit Card,2024-02-04,Active,40041.09
4910,4297,Savings,2023-09-10,Active,99641.61
4911,185,Checking,2021-11-14,Closed,148353.24
4912,3146,Checking,2022-10-06,Active,107989.6
4913,1193,Credit Card,2021-03-09,Active,126230.83
4914,4225,Checking,2025-03-24,Active,16450.09
4915,2973,Investment,2025-04-10,Active,108389.16
4916,1861,Savings,2021-05-05,Active,132614.76
4917,2299,Checking,2025-10-07,Active,2841.59
4918,947,Savings,2021-08-20,Active,42612.85
4919,2477,Credit Card,2025-09-02,Active,13005.61
4920,2035,Investment,2023-08-11,Active,144696.33
4921,3042,Savings,2022-11-19,Active,133788.87
4922,3886,Savings,2021-02-18,Closed,8434.56
4923,2505,Investment,2024-02-28,Closed,93631.03
4924,3876,Investment,2024-06-08,Active,53054.76
4925,4847,Credit Card,2023-06-13,Active,10013.94
4926,2849,Investment,2021-02-01,Closed,118046.04
4927,3116,Savings,2023-07-15,Closed,106128.75
4928,1557,Investment,2022-03-22,Active,141862.87
4929,3629,Checking,2021-08-20,Active,75115.84
4930,391,Credit Card,2024-09-09,Active,19656.45
4931,780,Savings,2021-05-16,Closed,122276.67
4932,68,Credit Card,2025-02-08,Active,19723.7
4933,3026,Savings,2024-03-13,Active,97517.47
4934,1133,Checking,2022-03-07,Active,35228.74
4935,916,Checking,2023-04-13,Closed,147733.5
4936,3864,Credit Card,2022-09-22,Closed,87541.12
4937,325,Checking,2023-09-26,Active,90742.51
4938,4318,Credit Card,2025-07-11,Active,118875.14
4939,965,Investment,2023-01-28,Closed,19693.24
4940,4776,Savings,2021-05-03,Closed,18056.2
4941,3023,Investment,2023-11-23,Active,27674.3
4942,2470,Savings,2021-09-24,Closed,130576.23
4943,2477,Credit Card,2022-11-26,Closed,111244.74
4944,1692,Checking,2023-07-03,Active,69522.12
4945,4518,Credit Card,2023-10-15,Active,78114.37
4946,189,Investment,2023-01-02,Active,10591.09
4947,4078,Credit Card,2023-12-19,Active,42224.47
4948,496,Investment,2021-11-16,Active,116193.02
4949,4935,Savings,2022-06-08,Active,46372.55
4950,1893,Savings,2023-06-24,Closed,58764.7
4951,428,Credit Card,2022-08-10,Closed,117979.56
4952,3757,Checking,2021-08-28,Active,61364.1
4953,4310,Investment,2021-12-12,Closed,96870.16
4954,2424,Investment,2025-08-14,Closed,43589.5
4955,3422,Credit Card,2023-06-17,Active,105189.05
4956,3792,Savings,2022-04-27,Active,96267.87
4957,4260,Credit Card,2021-08-03,Closed,74578.41
4958,2334,Savings,2021-09-05,Active,41954.21
4959,2883,Investment,2022-12-05,Closed,95697.73
4960,245,Investment,2025-01-22,Active,71689.83
4961,3621,Checking,2024-08-07,Active,94821.44
4962,3058,Savings,2022-11-22,Active,148656.4
4963,584,Savings,2023-09-21,Active,116545.36
4964,2148,Savings,2021-08-02,Closed,26227.22
4965,2880,Savings,2024-04-18,Active,95928.01
4966,4708,Credit Card,2024-07-06,Closed,67445.77
4967,1042,Checking,2022-06-14,Active,55221.08
4968,1332,Checking,2022-10-31,Closed,70637.37
4969,4357,Investment,2022-12-29,Active,23823.93
4970,3306,Savings,2022-09-23,Active,32795.94
4971,2522,Savings,2021-11-13,Active,4038.81
4972,1042,Credit Card,2021-04-16,Active,1027.46
4973,2397,Investment,2024-03-15,Active,68912.61
4974,3081,Savings,2022-11-29,Active,143117.73
4975,876,Credit Card,2025-01-23,Closed,63196.3
4976,3369,Savings,2023-07-14,Closed,25950.98
4977,275,Savings,2021-04-23,Active,146149.27
4978,4694,Investment,2022-12-03,Active,118488.32
4979,486,Checking,2023-02-06,Closed,109379.11
4980,342,Investment,2023-03-24,Active,101117.49
4981,2751,Credit Card,2024-01-13,Active,100581.57
4982,1038,Investment,2022-03-22,Active,87265.85
4983,2166,Checking,2021-05-28,Active,120157.17
4984,1398,Investment,2021-03-09,Closed,60884.74
4985,280,Checking,2022-09-02,Closed,21995.51
4986,1528,Credit Card,2021-07-17,Active,104630.73
4987,3820,Checking,2022-10-08,Closed,71180.09
4988,1465,Investment,2024-03-26,Active,50929.88
4989,3526,Savings,2022-12-26,Active,142423.32
4990,1736,Savings,2022-07-08,Active,5404.53
4991,383,Savings,2022-08-11,Active,118609.16
4992,371,Investment,2023-07-22,Active,25312.43
4993,4599,Credit Card,2023-08-14,Active,136923.97
4994,4641,Investment,2022-01-30,Closed,139893.66
4995,1347,Investment,2024-01-13,Active,12765.2
4996,3211,Investment,2024-11-16,Closed,143335.15
4997,4118,Checking,2025-04-12,Active,16022.75
4998,1693,Credit Card,2021-03-09,Active,103212.44
4999,4756,Savings,2021-11-05,Active,54934.42
5000,1347,Savings,2021-10-30,Closed,74322.62
5001,363,Credit Card,2022-07-07,Active,59931.18
5002,1984,Savings,2024-07-12,Active,42159.23
5003,4993,Credit Card,2023-03-29,Closed,5679.19
5004,899,Savings,2024-12-31,Closed,16172.1
5005,3002,Credit Card,2022-10-28,Active,70328.92
5006,2029,Investment,2022-02-07,Active,20275.06
5007,2440,Investment,2024-10-04,Active,111318.92
5008,286,Investment,2022-10-01,Closed,11392.63
5009,1220,Investment,2024-06-04,Active,39898.88
5010,677,Checking,2024-04-17,Active,30162.15
5011,3809,Checking,2025-11-11,Active,92882.78
5012,3396,Checking,2023-07-28,Active,2086.26
5013,2633,Savings,2023-04-27,Active,142424.57
5014,1531,Credit Card,2025-03-23,Closed,100298.44
5015,2667,Investment,2025-07-14,Active,44468.87
5016,2927,Checking,2025-11-22,Active,87979.65
5017,257,Credit Card,2023-04-09,Closed,109941.29
5018,1442,Savings,2025-10-31,Closed,73040.15
5019,584,Checking,2025-04-07,Active,122226.94
5020,4168,Checking,2022-11-21,Active,52472.28
5021,1404,Investment,2024-10-27,Active,119579.14
5022,4766,Investment,2021-06-08,Active,141647.91
5023,1195,Savings,2021-09-25,Active,37390.98
5024,2108,Investment,2021-05-25,Active,118701.15
5025,3920,Checking,2023-03-11,Closed,61079.55
5026,3970,Savings,2021-11-28,Active,129493.06
5027,2983,Savings,2025-09-18,Closed,65216.92
5028,4094,Savings,2024-04-13,Active,149563.54
5029,2316,Savings,2021-04-08,Active,71049.7
5030,1788,Checking,2023-03-15,Active,125063.95
5031,4722,Investment,2022-01-09,Closed,78606.03
5032,3134,Checking,2024-08-12,Active,72458.77
5033,3025,Credit Card,2023-05-05,Active,8102.27
5034,406,Savings,2022-01-17,Closed,149815.86
5035,111,Savings,2024-06-15,Closed,99022.53
5036,130,Investment,2022-07-30,Active,93009.38
5037,4591,Savings,2021-03-15,Active,68164.29
5038,713,Savings,2022-06-27,Active,32780.04
5039,3869,Investment,2022-08-15,Active,75073.78
5040,4660,Savings,2022-04-12,Active,102943.17
5041,4124,Credit Card,2024-06-28,Active,39374.4
5042,4086,Investment,2025-08-13,Active,91806.23
5043,2020,Savings,2023-03-21,Active,112924.6
5044,244,Investment,2024-10-22,Active,119831.72
5045,4220,Credit Card,2021-06-25,Active,94778.41
5046,3412,Checking,2021-06-04,Active,90169.93
5047,4599,Checking,2025-01-22,Active,3402.24
5048,1703,Investment,2022-04-19,Active,65919.92
5049,2202,Credit Card,2025-05-12,Active,124444.88
5050,1522,Credit Card,2023-09-19,Active,20844.82
5051,4003,Savings,2022-04-22,Closed,27327.64
5052,1210,Credit Card,2021-07-28,Active,36097.84
5053,2623,Checking,2021-04-13,Closed,92965.66
5054,4739,Savings,2022-01-20,Closed,38413.56
5055,792,Investment,2021-06-24,Active,122314.55
5056,562,Checking,2023-05-15,Closed,26436.8
5057,2427,Credit Card,2025-09-03,Active,34098.34
5058,4761,Investment,2023-05-21,Active,142426.7
5059,2794,Investment,2025-08-23,Active,126653.2
5060,4711,Investment,2023-04-12,Active,136060.68
5061,3924,Checking,2021-05-15,Active,32223.42
5062,1103,Checking,2024-09-10,Closed,23678.99
5063,4697,Checking,2021-09-01,Active,146019.79
5064,2701,Checking,2023-01-18,Closed,140620.61
5065,3545,Credit Card,2024-04-03,Active,145506.02
5066,3753,Investment,2025-02-19,Active,53601.57
5067,4756,Investment,2021-06-04,Closed,88002.57
5068,3326,Savings,2021-05-06,Active,29998.08
5069,2251,Credit Card,2022-09-20,Active,127208.17
5070,1921,Checking,2023-07-12,Active,29966.78
5071,2064,Credit Card,2021-11-14,Active,127808.71
5072,1273,Savings,2023-05-31,Active,74868.98
5073,3846,Credit Card,2025-04-14,Active,22613.19
5074,1189,Savings,2021-07-22,Active,20112.86
5075,883,Investment,2025-07-18,Active,146006.4
5076,759,Checking,2024-09-30,Active,38977.36
5077,1672,Investment,2021-08-01,Active,15589.93
5078,1448,Credit Card,2024-04-25,Active,109446.87
5079,2679,Savings,2021-01-31,Active,25659.59
5080,829,Credit Card,2021-02-19,Active,31486.95
5081,2643,Savings,2021-06-29,Active,97703.17
5082,1653,Credit Card,2024-10-08,Active,10283.04
5083,3601,Checking,2021-06-09,Closed,34919.89
5084,1603,Credit Card,2025-04-05,Active,67212.81
5085,698,Credit Card,2024-12-07,Active,129870.0
5086,1730,Savings,2022-05-13,Active,45752.67
5087,3972,Investment,2025-06-29,Active,103555.99
5088,1206,Investment,2021-03-08,Active,85656.97
5089,4849,Credit Card,2025-01-26,Active,115988.09
5090,341,Credit Card,2021-12-22,Active,69398.79
5091,4561,Checking,2023-05-06,Active,64369.42
5092,1442,Credit Card,2023-01-27,Active,16463.37
5093,2478,Savings,2022-10-22,Closed,51137.45
5094,1641,Investment,2022-03-21,Active,118110.48
5095,3394,Credit Card,2023-08-13,Closed,12719.33
5096,824,Checking,2023-05-30,Active,41269.34
5097,1856,Checking,2023-07-17,Closed,112974.95
5098,1941,Investment,2023-02-23,Active,19494.53
5099,2128,Checking,2023-09-18,Closed,91018.5
5100,3071,Checking,2022-05-06,Active,16648.58
5101,4331,Credit Card,2025-07-28,Active,99625.33
5102,3178,Investment,2024-06-27,Active,148097.8
5103,3492,Savings,2023-07-04,Active,41291.41
5104,4544,Savings,2023-05-31,Active,10244.96
5105,867,Investment,2024-08-13,Closed,83017.12
5106,3705,Investment,2022-10-05,Active,73964.19
5107,2118,Checking,2021-01-30,Active,95908.98
5108,2823,Checking,2022-05-21,Closed,146187.57
5109,2673,Checking,2025-06-25,Active,58968.22
5110,843,Checking,2023-06-09,Active,106047.34
5111,4436,Credit Card,2025-09-28,Active,34390.82
5112,3818,Investment,2021-09-15,Closed,50776.82
5113,2832,Investment,2023-06-21,Active,87489.85
5114,730,Savings,2022-06-13,Active,140095.55
5115,507,Credit Card,2024-06-16,Closed,29894.88
5116,461,Credit Card,2022-03-23,Active,24489.33
5117,4284,Savings,2022-01-17,Active,141112.22
5118,1218,Investment,2024-06-19,Closed,77005.49
5119,2529,Credit Card,2022-02-20,Active,92830.08
5120,886,Investment,2025-11-20,Closed,61689.36
5121,4197,Investment,2023-01-12,Active,21693.0
5122,2210,Investment,2022-04-10,Closed,29824.15
5123,3320,Investment,2021-12-28,Active,11985.65
5124,950,Investment,2025-07-13,Active,129251.55
5125,2806,Credit Card,2024-05-07,Active,146595.92
5126,4961,Credit Card,2022-07-06,Active,64036.19
5127,4655,Credit Card,2023-12-04,Active,91234.01
5128,4409,Savings,2023-04-26,Active,91207.62
5129,3783,Savings,2024-12-12,Active,49128.01
5130,2267,Investment,2021-09-06,Active,105270.82
5131,2452,Checking,2022-03-26,Active,134615.79
5132,973,Savings,2022-06-24,Active,53755.35
5133,2540,Checking,2025-01-19,Closed,69660.46
5134,3190,Credit Card,2021-10-29,Active,82761.75
5135,2956,Credit Card,2023-10-10,Active,46731.03
5136,3032,Investment,2021-11-22,Closed,148776.42
5137,162,Credit Card,2022-02-16,Active,138175.08
5138,3531,Savings,2023-02-18,Active,144726.52
5139,3618,Investment,2024-03-14,Active,11999.28
5140,4,Checking,2024-04-08,Closed,105746.96
5141,2897,Checking,2025-04-19,Active,3955.55
5142,1390,Savings,2025-08-20,Active,142616.39
5143,3344,Credit Card,2021-07-30,Active,41155.94
5144,513,Checking,2023-10-20,Active,84756.64
5145,1140,Savings,2021-04-18,Active,13662.1
5146,1726,Checking,2024-06-20,Active,27310.82
5147,2916,Checking,2021-04-02,Active,45925.63
5148,2104,Investment,2024-10-13,Active,92726.64
5149,450,Credit Card,2024-12-21,Active,48639.22
5150,1972,Savings,2023-09-14,Active,38241.94
5151,4052,Investment,2022-12-08,Active,47339.57
5152,4458,Credit Card,2022-08-03,Active,123791.69
5153,1900,Savings,2022-02-05,Active,116637.63
5154,4572,Credit Card,2024-01-20,Closed,51726.13
5155,4676,Savings,2021-03-28,Active,84437.33
5156,435,Savings,2024-02-20,Active,13834.75
5157,338,Investment,2021-08-29,Active,61135.35
5158,2087,Credit Card,2024-09-16,Active,30601.29
5159,4637,Credit Card,2022-05-13,Active,144796.02
5160,3966,Savings,2025-02-23,Active,43063.46
5161,1915,Checking,2025-03-18,Closed,17099.08
5162,1245,Checking,2025-08-31,Active,14257.32
5163,3137,Checking,2024-10-05,Closed,99940.14
5164,4662,Savings,2021-12-04,Active,79448.62
5165,3082,Checking,2023-08-03,Active,99381.84
5166,224,Checking,2024-01-20,Active,138853.5
5167,1930,Savings,2024-01-15,Closed,149585.17
5168,3930,Savings,2021-01-13,Active,67734.84
5169,2593,Credit Card,2022-05-07,Closed,46786.54
5170,523,Savings,2021-05-23,Active,44151.15
5171,3698,Savings,2024-11-22,Closed,37727.5
5172,4634,Investment,2024-12-07,Active,46271.65
5173,137,Savings,2024-09-20,Active,75578.77
5174,2150,Savings,2024-06-29,Active,34208.99
5175,3891,Credit Card,2024-07-21,Active,39571.34
5176,83,Checking,2024-05-28,Active,98407.01
5177,2992,Investment,2025-04-21,Active,78418.28
5178,3083,Savings,2024-06-14,Active,35715.61
5179,735,Investment,2021-02-20,Closed,34358.8
5180,1746,Savings,2023-12-01,Closed,57907.83
5181,2622,Savings,2025-08-07,Active,81265.96
5182,430,Savings,2025-10-26,Active,86684.1
5183,3205,Savings,2023-12-04,Active,144445.45
5184,2968,Credit Card,2024-01-27,Active,110992.27
5185,223,Checking,2021-05-31,Active,147308.39
5186,2984,Credit Card,2024-10-21,Active,116181.88
5187,4511,Credit Card,2025-10-06,Closed,89397.75
5188,33,Credit Card,2023-07-04,Active,55282.46
5189,4501,Investment,2025-10-19,Active,146039.71
5190,1104,Checking,2021-12-15,Closed,68711.39
5191,448,Credit Card,2021-10-02,Active,112357.92
5192,4891,Savings,2023-12-21,Active,4395.04
5193,1711,Checking,2021-12-27,Active,16321.16
5194,428,Investment,2022-04-16,Active,76475.79
5195,554,Savings,2021-04-23,Closed,26262.25
5196,2799,Investment,2025-08-02,Active,149036.27
5197,938,Investment,2021-11-15,Active,69764.53
5198,457,Investment,2023-10-09,Active,31573.3
5199,190,Savings,2025-06-20,Active,52668.12
5200,3826,Investment,2023-03-04,Closed,125434.87
5201,1428,Savings,2021-08-30,Closed,43207.9
5202,1314,Savings,2021-07-22,Active,45782.78
5203,4728,Credit Card,2025-01-08,Active,96028.45
5204,3011,Credit Card,2023-03-26,Closed,24363.04
5205,4752,Credit Card,2021-12-17,Active,87728.05
5206,4644,Credit Card,2022-09-15,Active,112730.53
5207,4084,Savings,2023-01-17,Closed,64425.27
5208,1606,Investment,2025-03-27,Active,52653.13
5209,3420,Credit Card,2022-08-22,Closed,136507.11
5210,4078,Investment,2023-06-14,Active,134848.69
5211,2649,Investment,2024-10-18,Closed,108575.55
5212,2635,Investment,2021-08-29,Active,141188.83
5213,429,Investment,2023-03-23,Closed,138545.46
5214,2762,Checking,2021-05-17,Active,88091.69
5215,43,Savings,2022-10-04,Active,62218.11
5216,3739,Credit Card,2021-01-06,Active,64000.3
5217,3096,Investment,2024-06-04,Active,7434.76
5218,4469,Credit Card,2021-04-07,Closed,61381.19
5219,56,Investment,2024-11-19,Active,76329.1
5220,1504,Credit Card,2023-10-31,Active,107545.88
5221,838,Savings,2023-05-06,Closed,49870.85
5222,1334,Savings,2021-02-26,Active,50527.17
5223,901,Savings,2022-01-13,Active,26596.45
5224,2308,Investment,2022-06-28,Active,134755.3
5225,3097,Credit Card,2022-05-14,Active,133085.92
