customer_id,customer_name,age,gender,state,customer_segment,join_date,annual_income
2558,Customer 2558,47,Male,North Carolina,Entry,2021-10-23,197750.5
2559,Customer 2559,54,Male,California,High Value,2025-01-19,33286.46
2560,Customer 2560,26,Female,Texas,High Value,2022-04-02,243120.69
2561,Customer 2561,47,Other,Virginia,Mass Affluent,2023-08-10,218521.45
2562,Customer 2562,61,Male,Florida,Entry,2025-07-16,133287.14
2563,Customer 2563,29,Female,North Carolina,Standard,2022-06-11,240519.18
2564,Customer 2564,66,Male,Virginia,Entry,2024-09-30,194718.16
2565,Customer 2565,57,Male,California,Mass Affluent,2025-10-11,143241.49
2566,Customer 2566,30,Male,Texas,High Value,2025-07-08,187798.97
2567,Customer 2567,60,Male,New York,Mass Affluent,2022-08-02,85147.55
2568,Customer 2568,63,Female,Illinois,Entry,2025-02-04,177038.4
2569,Customer 2569,54,Other,Florida,Mass Affluent,2023-12-01,102147.68
2570,Customer 2570,63,Male,Michigan,High Value,2023-02-07,194545.91
2571,Customer 2571,45,Other,Ohio,Mass Affluent,2025-06-26,245496.74
2572,Customer 2572,30,Other,Ohio,Mass Affluent,2021-01-30,65614.75
2573,Customer 2573,21,Other,Virginia,Entry,2022-10-23,218689.7
2574,Customer 2574,61,Other,Georgia,Entry,2022-01-20,248393.73
2575,Customer 2575,60,Female,North Carolina,Entry,2023-07-18,55920.21
2576,Customer 2576,62,Other,Illinois,Standard,2022-07-27,249270.86
2577,Customer 2577,37,Female,Virginia,Entry,2022-01-17,175914.58
2578,Customer 2578,75,Female,North Carolina,Standard,2024-09-30,43885.91
2579,Customer 2579,48,Other,Ohio,Mass Affluent,2023-01-19,50808.37
2580,Customer 2580,74,Male,Texas,Standard,2023-07-26,57785.84
2581,Customer 2581,40,Female,Georgia,High Value,2022-12-13,242584.36
2582,Customer 2582,32,Female,North Carolina,Mass Affluent,2023-10-31,61175.85
2583,Customer 2583,35,Male,New York,Standard,2024-10-25,145626.43
2584,Customer 2584,30,Other,North Carolina,High Value,2025-05-17,206057.2
2585,Customer 2585,55,Male,North Carolina,Mass Affluent,2023-01-13,112383.87
2586,Customer 2586,64,Male,Michigan,Mass Affluent,2021-07-25,215512.53
2587,Customer 2587,66,Male,North Carolina,Entry,2025-03-19,218824.94
2588,Customer 2588,24,Female,Florida,Entry,2022-07-25,228210.46
2589,Customer 2589,51,Female,Illinois,Mass Affluent,2023-05-13,188740.48
2590,Customer 2590,21,Male,Florida,Standard,2022-09-07,75926.06
2591,Customer 2591,60,Other,Texas,High Value,2025-02-11,196137.3
2592,Customer 2592,30,Female,California,Mass Affluent,2021-10-15,116072.42
2593,Customer 2593,62,Female,Georgia,Mass Affluent,2021-11-23,84686.13
2594,Customer 2594,25,Male,Florida,Mass Affluent,2022-12-19,226380.47
2595,Customer 2595,67,Other,Michigan,Mass Affluent,2021-09-10,75282.84
2596,Customer 2596,64,Female,Illinois,High Value,2021-10-19,170086.45
2597,Customer 2597,40,Other,Texas,Entry,2023-12-03,81079.86
2598,Customer 2598,40,Male,North Carolina,Entry,2023-06-17,63808.85
2599,Customer 2599,67,Female,Florida,High Value,2025-03-25,113930.38
2600,Customer 2600,28,Other,Virginia,Entry,2022-06-08,158695.29
2601,Customer 2601,66,Other,Virginia,Standard,2025-11-30,79419.35
2602,Customer 2602,26,Other,Michigan,Standard,2021-07-31,83084.37
2603,Customer 2603,63,Female,Georgia,Entry,2025-10-07,42463.55
2604,Customer 2604,70,Female,Florida,Standard,2021-08-04,170858.39
2605,Customer 2605,47,Other,Florida,Standard,2022-11-05,48280.54
2606,Customer 2606,66,Female,New York,Entry,2021-07-27,78705.39
2607,Customer 2607,63,Female,Texas,Entry,2023-06-08,153347.57
2608,Customer 2608,57,Female,Michigan,Entry,2025-09-12,39262.27
2609,Customer 2609,58,Other,Texas,High Value,2021-08-09,55844.14
2610,Customer 2610,36,Female,Michigan,Entry,2025-04-14,209362.38
2611,Customer 2611,68,Male,Illinois,Entry,2025-01-11,217491.27
2612,Customer 2612,54,Male,Georgia,Entry,2024-03-20,177195.04
2613,Customer 2613,34,Other,California,High Value,2021-02-22,168714.68
2614,Customer 2614,27,Female,Georgia,High Value,2022-11-05,190392.62
2615,Customer 2615,37,Female,Illinois,Standard,2025-10-06,244187.5
2616,Customer 2616,38,Female,Ohio,Standard,2022-05-25,130805.01
2617,Customer 2617,37,Male,New York,Standard,2024-07-24,192955.05
2618,Customer 2618,43,Male,Virginia,High Value,2025-03-23,103427.92
2619,Customer 2619,55,Other,New York,Standard,2024-06-16,212310.28
2620,Customer 2620,67,Male,Georgia,Standard,2021-07-27,166795.94
2621,Customer 2621,32,Female,New York,Standard,2024-08-02,218314.72
2622,Customer 2622,43,Female,Virginia,Standard,2023-09-22,196049.59
2623,Customer 2623,41,Male,Texas,Mass Affluent,2021-12-12,158006.3
2624,Customer 2624,65,Other,North Carolina,Standard,2023-11-03,196489.53
2625,Customer 2625,32,Female,Michigan,High Value,2024-01-08,73696.31
2626,Customer 2626,66,Other,Georgia,Standard,2021-07-05,62068.4
2627,Customer 2627,55,Female,Georgia,Mass Affluent,2022-11-28,232676.83
2628,Customer 2628,75,Other,Florida,High Value,2021-08-01,101243.99
2629,Customer 2629,49,Male,New York,Mass Affluent,2022-04-06,176854.69
2630,Customer 2630,22,Female,New York,Mass Affluent,2022-07-15,83977.38
2631,Customer 2631,49,Other,New York,Mass Affluent,2022-04-08,32732.04
2632,Customer 2632,22,Other,Virginia,Entry,2022-05-15,121195.68
2633,Customer 2633,57,Male,Georgia,Mass Affluent,2024-02-03,216539.05
2634,Customer 2634,46,Other,Michigan,Entry,2024-04-04,194294.41
2635,Customer 2635,71,Female,Florida,Entry,2024-12-18,111450.27
2636,Customer 2636,41,Other,Illinois,High Value,2022-04-26,240780.04
2637,Customer 2637,41,Other,New York,Mass Affluent,2021-10-03,51256.71
2638,Customer 2638,53,Other,Virginia,Standard,2025-05-26,53057.68
2639,Customer 2639,59,Male,Illinois,Mass Affluent,2025-08-20,132363.02
2640,Customer 2640,74,Male,Virginia,Entry,2024-03-22,139369.25
2641,Customer 2641,25,Male,Ohio,Entry,2023-06-13,152979.13
2642,Customer 2642,43,Female,California,High Value,2021-04-28,180041.54
2643,Customer 2643,67,Female,Michigan,Standard,2021-05-14,238417.25
2644,Customer 2644,22,Other,Michigan,Entry,2025-01-30,124782.61
2645,Customer 2645,29,Female,New York,Entry,2025-04-15,98161.56
2646,Customer 2646,64,Female,Illinois,Mass Affluent,2024-11-28,155368.62
2647,Customer 2647,53,Female,California,Standard,2025-11-29,219801.5
2648,Customer 2648,24,Other,Illinois,High Value,2024-06-02,200416.6
2649,Customer 2649,60,Male,North Carolina,Entry,2021-05-26,190683.68
2650,Customer 2650,33,Male,Michigan,Mass Affluent,2025-02-09,213862.67
2651,Customer 2651,62,Female,Texas,Standard,2021-03-02,49603.26
2652,Customer 2652,57,Other,Georgia,Entry,2023-04-07,113883.96
2653,Customer 2653,29,Female,California,High Value,2023-08-30,98462.98
2654,Customer 2654,66,Female,Florida,Entry,2021-12-30,49961.59
2655,Customer 2655,46,Male,New York,Standard,2022-06-18,246839.93
2656,Customer 2656,26,Female,Virginia,High Value,2024-07-20,145250.8
2657,Customer 2657,59,Male,North Carolina,High Value,2021-02-11,180196.22
2658,Customer 2658,31,Male,North Carolina,High Value,2021-07-15,31025.43
2659,Customer 2659,40,Male,Michigan,Standard,2023-02-27,219058.9
2660,Customer 2660,33,Other,Michigan,Entry,2021-12-20,69993.08
2661,Customer 2661,43,Male,California,Standard,2022-03-24,156276.7
2662,Customer 2662,66,Male,North Carolina,Mass Affluent,2023-06-22,209159.52
2663,Customer 2663,22,Other,Ohio,High Value,2023-07-01,207585.06
2664,Customer 2664,39,Male,Illinois,Mass Affluent,2022-10-01,159823.39
2665,Customer 2665,27,Female,New York,Mass Affluent,2021-12-09,249415.22
2666,Customer 2666,50,Other,North Carolina,Entry,2022-11-22,202493.78
2667,Customer 2667,63,Other,Texas,Standard,2021-08-27,84168.88
2668,Customer 2668,36,Female,New York,Entry,2021-10-17,39149.89
2669,Customer 2669,51,Other,Michigan,High Value,2021-05-01,216510.32
2670,Customer 2670,63,Other,Illinois,Entry,2021-07-06,196523.16
2671,Customer 2671,33,Female,Illinois,Mass Affluent,2024-08-10,128539.01
2672,Customer 2672,39,Other,Georgia,Entry,2022-02-10,125730.54
2673,Customer 2673,52,Male,Virginia,High Value,2021-06-18,100733.19
2674,Customer 2674,60,Female,Florida,Entry,2023-09-19,248303.22
2675,Customer 2675,39,Other,Ohio,High Value,2025-04-28,71377.36
2676,Customer 2676,40,Other,Michigan,Mass Affluent,2021-07-02,171005.13
2677,Customer 2677,24,Other,Ohio,High Value,2025-02-22,242689.0
2678,Customer 2678,33,Female,North Carolina,High Value,2023-02-28,211224.15
2679,Customer 2679,48,Other,North Carolina,Mass Affluent,2024-11-02,141924.03
2680,Customer 2680,65,Male,New York,High Value,2024-10-26,130591.43
2681,Customer 2681,35,Other,Illinois,High Value,2022-01-16,187087.61
2682,Customer 2682,34,Other,Michigan,High Value,2023-10-12,39951.45
2683,Customer 2683,34,Other,Texas,Standard,2023-02-21,31042.53
2684,Customer 2684,63,Female,California,Entry,2022-05-08,211845.89
2685,Customer 2685,74,Female,Ohio,Mass Affluent,2023-02-01,61167.27
2686,Customer 2686,60,Other,Florida,Entry,2022-05-20,179687.06
2687,Customer 2687,61,Female,New York,Standard,2024-12-25,120024.75
2688,Customer 2688,47,Female,Georgia,Standard,2021-01-21,215379.53
2689,Customer 2689,73,Female,Florida,High Value,2022-01-24,167838.16
2690,Customer 2690,23,Other,Virginia,Mass Affluent,2023-03-21,175851.87
2691,Customer 2691,25,Other,Texas,High Value,2022-04-02,64963.24
2692,Customer 2692,52,Male,California,Standard,2025-06-09,66820.68
2693,Customer 2693,37,Other,Georgia,Standard,2025-02-24,147977.22
2694,Customer 2694,75,Other,Florida,High Value,2022-08-07,197417.64
2695,Customer 2695,73,Male,Texas,Entry,2023-03-20,74173.4
2696,Customer 2696,23,Female,Virginia,High Value,2023-11-28,54509.46
2697,Customer 2697,74,Female,California,High Value,2021-03-19,197759.11
2698,Customer 2698,25,Male,Georgia,Standard,2025-07-10,126383.88
2699,Customer 2699,49,Other,Ohio,Mass Affluent,2021-10-20,199080.83
2700,Customer 2700,41,Male,Michigan,High Value,2025-01-24,238689.67
2701,Customer 2701,37,Male,Illinois,Entry,2022-12-01,74142.85
2702,Customer 2702,24,Female,Georgia,Mass Affluent,2024-08-12,238300.68
2703,Customer 2703,25,Male,California,Mass Affluent,2023-11-02,103895.5
2704,Customer 2704,49,Male,Virginia,High Value,2025-01-16,215552.91
2705,Customer 2705,54,Female,North Carolina,Mass Affluent,2024-05-17,61539.96
2706,Customer 2706,24,Male,Texas,Entry,2022-10-13,143970.41
2707,Customer 2707,60,Other,California,Standard,2021-02-05,111481.87
2708,Customer 2708,27,Other,New York,High Value,2021-10-21,113866.95
2709,Customer 2709,24,Female,Michigan,High Value,2024-02-27,218540.66
2710,Customer 2710,61,Male,Michigan,High Value,2025-04-10,34354.54
2711,Customer 2711,51,Other,Georgia,Standard,2025-08-15,180834.2
2712,Customer 2712,49,Other,New York,Entry,2023-03-04,164773.87
2713,Customer 2713,61,Female,Virginia,Mass Affluent,2022-12-08,129929.1
2714,Customer 2714,35,Male,Florida,Mass Affluent,2023-01-08,241868.73
2715,Customer 2715,37,Male,Illinois,High Value,2023-03-07,124982.05
2716,Customer 2716,30,Male,Virginia,Entry,2022-09-07,186350.88
2717,Customer 2717,75,Male,Georgia,Mass Affluent,2024-01-14,214829.78
2718,Customer 2718,34,Female,Georgia,Entry,2022-12-24,131327.94
2719,Customer 2719,49,Female,Virginia,Standard,2023-07-16,104316.29
2720,Customer 2720,46,Male,North Carolina,Mass Affluent,2024-09-24,84121.57
2721,Customer 2721,33,Other,New York,Standard,2024-12-30,228077.95
2722,Customer 2722,69,Female,Illinois,Standard,2024-01-28,76973.01
2723,Customer 2723,51,Male,North Carolina,Entry,2021-10-17,96070.46
2724,Customer 2724,70,Other,Georgia,High Value,2025-09-02,73870.14
2725,Customer 2725,56,Male,Georgia,Entry,2022-11-23,69669.35
2726,Customer 2726,22,Other,New York,Entry,2023-06-27,154826.44
2727,Customer 2727,38,Other,Michigan,Mass Affluent,2021-12-19,171072.39
2728,Customer 2728,71,Male,California,Entry,2024-03-23,99627.95
2729,Customer 2729,68,Male,Virginia,Standard,2022-05-19,164278.77
2730,Customer 2730,60,Other,Ohio,High Value,2025-04-13,203131.7
2731,Customer 2731,22,Male,Ohio,Standard,2021-06-25,217572.2
2732,Customer 2732,43,Male,California,Mass Affluent,2022-10-04,97663.61
2733,Customer 2733,44,Other,Illinois,Entry,2021-05-16,134519.21
2734,Customer 2734,32,Female,Florida,High Value,2024-12-11,206513.9
2735,Customer 2735,30,Male,Georgia,High Value,2021-11-24,147107.14
2736,Customer 2736,47,Male,North Carolina,Entry,2024-06-20,183969.78
2737,Customer 2737,65,Male,Texas,Mass Affluent,2022-07-30,230020.66
2738,Customer 2738,69,Male,California,Entry,2021-07-18,134018.88
2739,Customer 2739,31,Male,Michigan,Standard,2023-09-04,234807.28
2740,Customer 2740,57,Male,Virginia,High Value,2024-04-12,243465.28
2741,Customer 2741,57,Female,Illinois,High Value,2024-10-07,225027.96
2742,Customer 2742,32,Male,Michigan,Standard,2021-05-22,179022.09
2743,Customer 2743,28,Other,New York,Standard,2021-11-03,94316.88
2744,Customer 2744,71,Male,Illinois,Entry,2025-06-12,33510.22
2745,Customer 2745,47,Male,Illinois,Standard,2024-04-23,72245.09
2746,Customer 2746,54,Male,Virginia,Standard,2022-07-28,229279.66
2747,Customer 2747,62,Male,Florida,Standard,2021-04-17,128764.83
2748,Customer 2748,42,Male,Florida,Entry,2023-06-06,175070.31
2749,Customer 2749,56,Male,California,High Value,2022-11-13,191621.08
2750,Customer 2750,40,Female,New York,Entry,2021-02-09,113603.73
2751,Customer 2751,65,Other,Florida,Entry,2021-03-15,103839.68
2752,Customer 2752,53,Female,Georgia,Standard,2025-07-03,59114.83
2753,Customer 2753,67,Female,North Carolina,Mass Affluent,2022-12-11,137542.69
2754,Customer 2754,26,Female,Texas,Standard,2022-07-01,219525.41
2755,Customer 2755,22,Male,Texas,Mass Affluent,2021-08-21,46371.22
2756,Customer 2756,25,Male,Michigan,Mass Affluent,2023-02-04,201352.87
2757,Customer 2757,25,Male,Ohio,Standard,2025-11-04,221435.11
2758,Customer 2758,25,Male,Michigan,Entry,2024-06-18,168820.64
2759,Customer 2759,71,Other,Texas,High Value,2022-11-09,42356.61
2760,Customer 2760,33,Other,Texas,Mass Affluent,2021-10-12,50174.85
2761,Customer 2761,21,Female,New York,Mass Affluent,2021-07-07,40999.7
2762,Customer 2762,45,Female,North Carolina,Mass Affluent,2021-06-12,134729.7
2763,Customer 2763,66,Female,Michigan,Mass Affluent,2022-02-09,133226.3
2764,Customer 2764,64,Other,Ohio,Entry,2025-02-07,70684.13
2765,Customer 2765,26,Male,New York,Standard,2021-01-13,61656.41
2766,Customer 2766,57,Male,Texas,High Value,2024-01-16,71403.67
2767,Customer 2767,41,Male,California,Entry,2025-10-04,169765.32
2768,Customer 2768,39,Other,Georgia,Standard,2024-04-28,78016.81
2769,Customer 2769,73,Female,New York,High Value,2022-05-29,174065.28
2770,Customer 2770,37,Female,California,High Value,2024-10-31,43556.31
2771,Customer 2771,43,Other,Ohio,Entry,2023-10-09,47589.35
2772,Customer 2772,66,Female,Ohio,High Value,2025-04-15,100047.57
2773,Customer 2773,44,Other,Michigan,High Value,2025-04-29,155224.25
2774,Customer 2774,74,Female,Virginia,Standard,2025-01-29,193282.38
2775,Customer 2775,44,Female,Florida,Entry,2023-09-11,98964.43
2776,Customer 2776,33,Male,Michigan,Mass Affluent,2025-03-06,39393.89
2777,Customer 2777,47,Female,Virginia,Standard,2022-12-24,233158.12
2778,Customer 2778,46,Female,Virginia,Entry,2025-09-30,63590.67
2779,Customer 2779,69,Female,Georgia,High Value,2025-02-20,222139.59
2780,Customer 2780,41,Female,California,Entry,2025-06-03,110456.21
2781,Customer 2781,71,Other,California,Mass Affluent,2023-06-09,160446.18
2782,Customer 2782,34,Male,Ohio,Entry,2022-01-12,133903.41
2783,Customer 2783,42,Male,Ohio,Entry,2022-07-09,116291.02
2784,Customer 2784,74,Other,Florida,Mass Affluent,2022-09-14,71788.13
2785,Customer 2785,67,Female,Georgia,Entry,2024-05-27,238412.8
2786,Customer 2786,52,Other,Ohio,Standard,2021-11-24,241516.67
2787,Customer 2787,41,Other,Virginia,Standard,2021-05-18,61125.11
2788,Customer 2788,52,Male,Georgia,Entry,2023-11-29,32852.87
2789,Customer 2789,61,Male,Illinois,Standard,2022-09-23,180492.66
2790,Customer 2790,60,Male,Michigan,Mass Affluent,2023-05-29,146520.08
2791,Customer 2791,67,Female,California,Standard,2022-11-30,154372.09
2792,Customer 2792,25,Male,Virginia,Standard,2023-08-28,121740.13
2793,Customer 2793,41,Other,New York,Standard,2022-03-05,169451.71
2794,Customer 2794,71,Female,North Carolina,Standard,2023-09-03,156988.36
2795,Customer 2795,65,Male,California,Standard,2022-11-10,201950.93
2796,Customer 2796,35,Other,Michigan,Mass Affluent,2024-03-18,208930.82
2797,Customer 2797,52,Other,Virginia,High Value,2022-05-26,98961.21
2798,Customer 2798,45,Male,Michigan,Standard,2021-07-15,47887.69
2799,Customer 2799,50,Other,Florida,High Value,2023-10-03,128886.68
2800,Customer 2800,33,Female,California,Standard,2025-05-12,216510.01
2801,Customer 2801,51,Male,New York,High Value,2021-05-01,101987.16
2802,Customer 2802,60,Female,North Carolina,Mass Affluent,2025-08-17,202410.54
2803,Customer 2803,52,Female,Michigan,Mass Affluent,2022-10-18,211310.02
2804,Customer 2804,33,Other,Michigan,High Value,2024-08-15,95036.31
2805,Customer 2805,68,Male,North Carolina,Standard,2021-05-05,84609.82
2806,Customer 2806,48,Other,Ohio,Standard,2023-02-10,87417.33
2807,Customer 2807,39,Male,Ohio,Entry,2021-10-23,47316.13
2808,Customer 2808,70,Male,Virginia,Entry,2023-08-11,152158.16
2809,Customer 2809,49,Female,Texas,Standard,2024-05-01,130307.51
2810,Customer 2810,66,Other,Virginia,Standard,2022-02-10,65838.24
2811,Customer 2811,41,Male,Texas,High Value,2021-09-21,220902.29
2812,Customer 2812,51,Female,California,Standard,2024-02-06,212996.95
2813,Customer 2813,56,Male,Georgia,Standard,2023-02-08,117018.29
2814,Customer 2814,60,Male,Florida,Standard,2022-10-31,154435.72
2815,Customer 2815,23,Other,Ohio,Mass Affluent,2024-03-10,139268.85
2816,Customer 2816,29,Male,Texas,Mass Affluent,2021-05-20,236827.01
2817,Customer 2817,26,Female,Illinois,Standard,2022-04-27,47854.92
2818,Customer 2818,69,Male,Virginia,Entry,2022-12-05,149924.5
2819,Customer 2819,47,Other,Georgia,Mass Affluent,2023-12-11,150581.45
2820,Customer 2820,73,Male,Virginia,Mass Affluent,2021-07-03,55354.81
2821,Customer 2821,37,Male,New York,High Value,2025-11-15,171846.89
2822,Customer 2822,22,Male,New York,Entry,2024-02-17,39326.86
2823,Customer 2823,69,Male,California,Mass Affluent,2022-03-25,140128.45
2824,Customer 2824,45,Other,Georgia,High Value,2022-10-24,142254.33
2825,Customer 2825,52,Male,Georgia,High Value,2022-08-17,38828.6
2826,Customer 2826,23,Male,New York,Entry,2024-04-22,31573.52
2827,Customer 2827,26,Other,Illinois,Mass Affluent,2024-12-08,117379.93
2828,Customer 2828,55,Male,Michigan,Standard,2021-11-08,88442.28
2829,Customer 2829,53,Female,California,Mass Affluent,2023-02-06,195917.72
2830,Customer 2830,42,Male,Illinois,Standard,2022-06-09,116379.14
2831,Customer 2831,39,Female,Ohio,Entry,2024-08-25,162740.93
2832,Customer 2832,63,Other,Georgia,Mass Affluent,2024-08-27,70663.05
2833,Customer 2833,45,Male,New York,Mass Affluent,2021-03-27,197147.04
2834,Customer 2834,68,Female,New York,Standard,2025-02-15,109406.43
2835,Customer 2835,62,Other,New York,Standard,2021-04-22,77697.33
2836,Customer 2836,40,Male,New York,Mass Affluent,2021-02-18,219278.76
2837,Customer 2837,52,Other,Georgia,Standard,2022-02-27,130734.55
2838,Customer 2838,59,Male,Virginia,Entry,2023-03-12,153382.57
